"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","phlrr2019",,,,"User:","root"
"Cmdline:","dstat -cdnmgyr --output all-utils.csv",,,,"Date:","23 Apr 2020 20:57:24 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"system",,"io/total",
25.887,13.159,37.469,23.378,0.0,0.108,546230272.0,0.0,780.0,22452.0,59501232128.0,56946688.0,4.78738403328e+11,2649473024.0,0.0,0.0,10040.0,12043.0,4123.0,0.0
20.386,12.482,29.936,37.017,0.0,0.179,451493888.0,0.0,8404302.0,8398712.0,59255894016.0,56946688.0,4.79193903104e+11,2439311360.0,0.0,0.0,7464.0,8398.0,2736.0,0.0
24.704,12.711,28.941,33.573,0.0,0.072,555077632.0,0.0,8402760.0,8397596.0,59279175680.0,56946688.0,4.7974989824e+11,1860034560.0,0.0,0.0,10109.0,11275.0,3887.0,0.0
27.364,11.676,20.989,39.721,0.0,0.251,504745984.0,77824.0,8402748.0,8399166.0,59046875136.0,56958976.0,4.80254201856e+11,1588019200.0,0.0,0.0,9501.0,10324.0,3251.0,6.0
23.647,12.504,26.693,36.976,0.0,0.179,557723648.0,16384.0,8403872.0,8405504.0,59228897280.0,56967168.0,4.80439595008e+11,1220595712.0,0.0,0.0,10640.0,11496.0,4048.0,2.0
26.084,12.504,26.693,34.647,0.0,0.072,557125632.0,0.0,8411298.0,8485446.0,59222446080.0,56967168.0,4.79524302848e+11,2142339072.0,0.0,0.0,11518.0,11973.0,3907.0,0.0
23.019,12.262,29.330,35.353,0.0,0.036,557924352.0,0.0,11670.0,163598.0,59479105536.0,56967168.0,4.80078344192e+11,1331638272.0,0.0,0.0,15132.0,11465.0,3851.0,0.0
23.477,11.720,27.204,37.491,0.0,0.108,459120640.0,0.0,8408181.0,8416578.0,59413643264.0,56967168.0,4.80252751872e+11,1222692864.0,0.0,0.0,11804.0,9017.0,2795.0,0.0
24.364,12.719,31.279,31.530,0.0,0.107,556081152.0,0.0,8405268.0,8400066.0,59407429632.0,56967168.0,4.80256741376e+11,1224916992.0,0.0,0.0,9883.0,11029.0,3734.0,0.0
22.170,11.927,32.557,33.274,0.0,0.072,557420544.0,86016.0,8401098.0,8406170.0,59493441536.0,56983552.0,4.80180170752e+11,1215459328.0,0.0,0.0,10446.0,11852.0,4154.0,6.0
21.577,11.183,34.229,32.724,0.0,0.287,556281856.0,0.0,8404638.0,8423300.0,59419992064.0,56983552.0,4.7890960384e+11,2559475712.0,0.0,0.0,10438.0,11513.0,4104.0,0.0
18.933,11.167,29.850,39.871,0.0,0.179,557752320.0,0.0,1606.0,32504.0,59424518144.0,56983552.0,4.79465353216e+11,1999200256.0,0.0,0.0,10869.0,11326.0,4083.0,0.0
23.770,11.275,28.259,36.553,0.0,0.144,461651968.0,0.0,8404984.0,8399278.0,59279056896.0,56983552.0,4.79929634816e+11,1680379904.0,0.0,0.0,8468.0,9540.0,2972.0,0.0
23.082,11.254,22.796,42.796,0.0,0.072,559702016.0,0.0,8401458.0,8400818.0,59110232064.0,56983552.0,4.80487550976e+11,1291288576.0,0.0,0.0,10152.0,11277.0,3908.0,0.0
23.135,11.406,25.538,39.849,0.0,0.072,559321088.0,49152.0,8405730.0,8398118.0,59189944320.0,56991744.0,4.80461877248e+11,1237241856.0,0.0,0.0,10039.0,11261.0,3923.0,4.0
22.079,12.222,39.785,25.663,0.0,0.251,559001600.0,36864.0,1980.0,40410.0,59258855424.0,56999936.0,4.7947802624e+11,2152173568.0,0.0,0.0,10003.0,11826.0,4243.0,2.0
24.213,12.375,34.335,28.970,0.0,0.107,511127552.0,0.0,8404892.0,8405212.0,59110662144.0,56999936.0,4.79991824384e+11,1786568704.0,0.0,0.0,9109.0,9891.0,3249.0,0.0
23.487,13.068,28.965,34.121,0.0,0.358,557891584.0,0.0,8402108.0,8404636.0,59236786176.0,56999936.0,4.80440737792e+11,1211531264.0,0.0,0.0,12688.0,12226.0,4069.0,0.0
25.754,12.967,29.921,31.214,0.0,0.144,487723008.0,0.0,8409192.0,8439226.0,59130224640.0,56999936.0,4.80531398656e+11,1227431936.0,0.0,0.0,21257.0,11366.0,3463.0,0.0
23.124,13.142,18.097,45.566,0.0,0.072,557412352.0,53248.0,8407618.0,8432218.0,59076096000.0,57008128.0,4.79447646208e+11,2365304832.0,0.0,0.0,10063.0,11045.0,3700.0,11.0
24.070,11.946,24.535,39.378,0.0,0.072,556191744.0,40960.0,8404530.0,8400086.0,59232985088.0,57016320.0,4.8000362496e+11,1652428800.0,0.0,0.0,10229.0,11517.0,3969.0,3.0
25.474,12.379,31.878,30.125,0.0,0.143,553332736.0,0.0,930.0,22448.0,59224457216.0,57016320.0,4.80447889408e+11,1216692224.0,0.0,0.0,10244.0,11541.0,4101.0,0.0
23.439,13.424,19.706,43.396,0.0,0.036,558116864.0,0.0,8406338.0,8415700.0,59097911296.0,57016320.0,4.80506126336e+11,1285001216.0,0.0,0.0,17477.0,10392.0,3529.0,0.0
25.179,12.733,18.974,43.042,0.0,0.072,557883392.0,0.0,8409102.0,8506042.0,59253604352.0,57016320.0,4.80424091648e+11,1211342848.0,0.0,0.0,10145.0,11678.0,3745.0,0.0
26.597,12.635,23.331,37.330,0.0,0.108,544239616.0,16384.0,8405982.0,8398190.0,59172384768.0,57024512.0,4.79890018304e+11,1826627584.0,0.0,0.0,10756.0,11229.0,3842.0,2.0
23.201,13.605,19.835,43.108,0.0,0.251,557826048.0,0.0,8404566.0,8398090.0,59348099072.0,57024512.0,4.80289734656e+11,1251196928.0,0.0,0.0,10125.0,11211.0,3834.0,0.0
25.797,13.185,29.595,31.351,0.0,0.072,558272512.0,28672.0,780.0,22372.0,59478638592.0,57032704.0,4.8017850368e+11,1231880192.0,0.0,0.0,15042.0,11633.0,4119.0,3.0
21.595,12.936,25.943,39.382,0.0,0.144,557617152.0,0.0,8410338.0,8468922.0,59293458432.0,57032704.0,4.80362078208e+11,1233485824.0,0.0,0.0,9570.0,11134.0,3804.0,0.0
27.080,12.877,25.143,34.756,0.0,0.143,558718976.0,0.0,8414974.0,8535900.0,59210833920.0,57032704.0,4.80442494976e+11,1235693568.0,0.0,0.0,15071.0,12328.0,3898.0,0.0
24.553,12.348,23.765,39.227,0.0,0.107,559833088.0,126976.0,8415990.0,8542414.0,59107479552.0,57040896.0,4.79092154368e+11,2689380352.0,0.0,0.0,13973.0,12152.0,3987.0,4.0
22.358,11.788,23.361,42.350,0.0,0.143,559951872.0,77824.0,8414068.0,8536790.0,59278696448.0,57040896.0,4.79651807232e+11,1958510592.0,0.0,0.0,9797.0,11286.0,3700.0,17.0
25.735,13.584,18.280,42.222,0.0,0.179,559669248.0,0.0,8412502.0,8532596.0,59139391488.0,57040896.0,4.80213889024e+11,1535733760.0,0.0,0.0,10585.0,11763.0,3755.0,0.0
27.025,13.262,24.301,35.161,0.0,0.251,559284224.0,12288.0,8413930.0,8531062.0,59261702144.0,57049088.0,4.78885572608e+11,2741731328.0,0.0,0.0,11106.0,12782.0,4197.0,2.0
25.742,13.550,16.482,44.083,0.0,0.143,559013888.0,0.0,11032.0,150028.0,59188690944.0,57049088.0,4.79443357696e+11,2256957440.0,0.0,0.0,10999.0,12331.0,4139.0,0.0
26.626,13.188,22.766,37.098,0.0,0.322,557432832.0,36864.0,8415196.0,8536898.0,59241623552.0,57057280.0,4.80003846144e+11,1643528192.0,0.0,0.0,10072.0,11703.0,3646.0,4.0
30.054,13.810,32.379,23.649,0.0,0.107,476327936.0,4096.0,8415104.0,8542086.0,59182768128.0,57057280.0,4.80478912512e+11,1227317248.0,0.0,0.0,11334.0,11993.0,3451.0,1.0
25.789,13.845,17.037,43.257,0.0,0.072,558854144.0,0.0,8415834.0,8541410.0,59152056320.0,57057280.0,4.792904704e+11,2446471168.0,0.0,0.0,10274.0,11874.0,3747.0,0.0
24.937,13.918,22.361,38.676,0.0,0.107,559628288.0,0.0,8416171.0,8540162.0,59538575360.0,57057280.0,4.79847620608e+11,1502801920.0,0.0,0.0,10658.0,12107.0,4042.0,0.0
23.677,11.624,35.408,28.970,0.0,0.322,558493696.0,12288.0,8415952.0,8534118.0,59505283072.0,57065472.0,4.80193654784e+11,1190051840.0,0.0,0.0,15521.0,12755.0,4336.0,2.0
22.437,9.749,47.634,19.964,0.0,0.215,556253184.0,16384.0,11642.0,164178.0,59551551488.0,57073664.0,4.80031592448e+11,1305837568.0,0.0,0.0,11233.0,12822.0,4305.0,2.0
22.501,11.035,58.330,7.990,0.0,0.143,265752576.0,24576.0,8415676.0,8533168.0,59462275072.0,57073664.0,4.79577788416e+11,1848918016.0,0.0,0.0,7490.0,7975.0,2038.0,1.0
20.675,10.158,21.788,47.308,0.0,0.072,557944832.0,0.0,8408488.0,8438958.0,59482587136.0,57073664.0,4.80135426048e+11,1270968320.0,0.0,0.0,9162.0,10845.0,3762.0,0.0
22.794,9.110,34.584,33.298,0.0,0.214,556236800.0,0.0,8415302.0,8544630.0,59451588608.0,57073664.0,4.79140237312e+11,2297155584.0,0.0,0.0,10699.0,12347.0,4170.0,0.0
21.786,9.357,39.929,28.714,0.0,0.214,556273664.0,0.0,3340.0,41486.0,59149197312.0,57073664.0,4.79693398016e+11,2046386176.0,0.0,0.0,10686.0,11831.0,4210.0,0.0
23.027,9.577,48.278,19.082,0.0,0.036,409522176.0,57344.0,8405216.0,8404940.0,59344605184.0,57090048.0,4.80108146688e+11,1436213248.0,0.0,0.0,8623.0,9309.0,2971.0,6.0
19.499,10.054,26.655,43.435,0.0,0.358,558219264.0,0.0,5106.0,78800.0,59331223552.0,57090048.0,4.80262221824e+11,1295519744.0,0.0,0.0,8863.0,10229.0,3572.0,0.0
23.052,10.543,26.769,39.421,0.0,0.214,529096704.0,0.0,8406372.0,8399360.0,59274813440.0,57090048.0,4.8039487488e+11,1219276800.0,0.0,0.0,9254.0,10240.0,3477.0,0.0
22.958,10.960,26.791,39.148,0.0,0.143,558612480.0,0.0,8406000.0,8397664.0,59495460864.0,57090048.0,4.80178450432e+11,1215053824.0,0.0,0.0,13454.0,12041.0,4216.0,0.0
24.703,9.349,32.938,32.830,0.0,0.180,558931968.0,0.0,8404845.0,8396480.0,59501735936.0,57090048.0,4.80148791296e+11,1238437888.0,0.0,0.0,13494.0,11906.0,4244.0,0.0
25.439,13.185,37.549,23.683,0.0,0.143,486424576.0,49152.0,8403738.0,8391662.0,59420045312.0,57098240.0,4.78810918912e+11,2657992704.0,0.0,0.0,9526.0,11409.0,3738.0,4.0
20.896,11.792,18.136,49.104,0.0,0.072,559460352.0,12288.0,1470.0,22640.0,59293339648.0,57106432.0,4.79367000064e+11,2228609024.0,0.0,0.0,8768.0,9880.0,3494.0,2.0
23.143,13.097,28.454,35.163,0.0,0.144,558075904.0,0.0,8407842.0,8393080.0,59345793024.0,57106432.0,4.79926095872e+11,1617059840.0,0.0,0.0,37855.0,11527.0,4089.0,0.0
24.417,11.993,29.910,33.573,0.0,0.108,557686784.0,0.0,8407278.0,8393604.0,59321872384.0,57106432.0,4.80349331456e+11,1217744896.0,0.0,0.0,10608.0,12070.0,4146.0,0.0
18.979,9.669,38.138,33.142,0.0,0.072,556388352.0,0.0,8405604.0,8392214.0,59426951168.0,57106432.0,4.80262475776e+11,1199521792.0,0.0,0.0,9396.0,10851.0,3902.0,0.0
19.699,9.760,39.361,30.965,0.0,0.215,556912640.0,49152.0,1080.0,30310.0,59662315520.0,57114624.0,4.80013971456e+11,1212653568.0,0.0,0.0,13258.0,11398.0,4248.0,10.0
25.153,11.750,27.812,35.178,0.0,0.108,520196096.0,24576.0,8402400.0,8392378.0,59518656512.0,57114624.0,4.78519259136e+11,2851024896.0,0.0,0.0,11215.0,11563.0,3722.0,1.0
24.785,9.979,34.084,30.901,0.0,0.250,528429056.0,28672.0,1922.0,23684.0,59615244288.0,57122816.0,4.79044141056e+11,2229547008.0,0.0,0.0,21568.0,11360.0,3836.0,3.0
19.191,9.918,32.474,38.310,0.0,0.107,465965056.0,0.0,8406246.0,8392562.0,59208617984.0,57122816.0,4.79515705344e+11,2164609024.0,0.0,0.0,29070.0,8536.0,2872.0,0.0
24.345,10.054,34.039,31.418,0.0,0.144,557260800.0,0.0,8404038.0,8398508.0,59332730880.0,57122816.0,4.80070332416e+11,1485869056.0,0.0,0.0,9657.0,11470.0,3964.0,0.0
22.649,10.337,30.007,36.863,0.0,0.144,557928448.0,16384.0,8405604.0,8399966.0,59177054208.0,57131008.0,4.80468369408e+11,1243500544.0,0.0,0.0,10267.0,11138.0,3863.0,2.0
24.821,10.366,26.758,37.984,0.0,0.072,557969408.0,0.0,8406614.0,8400090.0,59238830080.0,57131008.0,4.80456146944e+11,1193947136.0,0.0,0.0,12989.0,11357.0,3910.0,0.0
21.077,10.126,28.689,40.036,0.0,0.072,557486080.0,0.0,8437582.0,8408976.0,59295731712.0,57131008.0,4.8037292032e+11,1220272128.0,0.0,0.0,10006.0,10973.0,3736.0,0.0
23.151,9.907,23.654,43.252,0.0,0.036,557334528.0,12288.0,8410380.0,8454296.0,59396292608.0,57139200.0,4.80282476544e+11,1210146816.0,0.0,0.0,14032.0,11480.0,3739.0,2.0
20.618,10.273,31.573,37.464,0.0,0.072,557101056.0,16384.0,4546.0,23332.0,59486523392.0,57139200.0,4.80214347776e+11,1188044800.0,0.0,0.0,9432.0,11530.0,4100.0,1.0
25.009,10.774,29.504,34.534,0.0,0.178,555343872.0,126976.0,8405994.0,8393184.0,59362324480.0,57147392.0,4.7898206208e+11,2544521216.0,0.0,0.0,9598.0,11141.0,3801.0,4.0
23.077,9.696,20.322,46.798,0.0,0.107,556261376.0,20480.0,8405754.0,8392650.0,59440070656.0,57147392.0,4.79538159616e+11,1910677504.0,0.0,0.0,9702.0,10738.0,3761.0,5.0
22.202,10.007,39.096,28.587,0.0,0.108,556531712.0,0.0,780.0,22428.0,59619618816.0,57147392.0,4.80030629888e+11,1238659072.0,0.0,0.0,10166.0,11669.0,4240.0,0.0
24.258,10.125,20.608,44.723,0.0,0.286,508555264.0,0.0,16811503.0,16763784.0,59274788864.0,57147392.0,4.80406454272e+11,1207664640.0,0.0,0.0,17357.0,10026.0,3310.0,0.0
22.008,10.325,16.006,51.447,0.0,0.214,557256704.0,49152.0,2480.0,50730.0,59158753280.0,57155584.0,4.79237595136e+11,2492551168.0,0.0,0.0,8831.0,10962.0,3680.0,2.0
23.168,10.118,38.827,27.673,0.0,0.215,558792704.0,36864.0,8408396.0,8416684.0,59307032576.0,57163776.0,4.798002176e+11,1781641216.0,0.0,0.0,9920.0,11852.0,4067.0,4.0
21.967,9.691,46.088,22.182,0.0,0.072,558727168.0,0.0,1202.0,22930.0,59525627904.0,57163776.0,4.80138080256e+11,1225183232.0,0.0,0.0,9387.0,11759.0,4232.0,0.0
20.588,9.756,38.522,30.990,0.0,0.143,558059520.0,0.0,8406098.0,8432864.0,59674894336.0,57163776.0,4.7999123456e+11,1222762496.0,0.0,0.0,13737.0,11497.0,4038.0,0.0
23.810,9.488,26.638,39.957,0.0,0.107,557965312.0,0.0,8407234.0,8415066.0,59423588352.0,57163776.0,4.8022915072e+11,1236152320.0,0.0,0.0,10231.0,11403.0,3897.0,0.0
24.767,11.024,45.132,18.969,0.0,0.107,506097664.0,45056.0,2800.0,46100.0,59608117248.0,57171968.0,4.80084058112e+11,1196707840.0,0.0,0.0,9309.0,11467.0,3892.0,2.0
20.323,11.935,33.620,34.050,0.0,0.072,401977344.0,16384.0,8406904.0,8393316.0,59308867584.0,57180160.0,4.79322308608e+11,2257698816.0,0.0,0.0,7730.0,7967.0,2515.0,2.0
26.662,12.181,26.518,34.531,0.0,0.108,498790400.0,0.0,8398748.0,8403842.0,59403583488.0,57180160.0,4.798234624e+11,1661829120.0,0.0,0.0,10880.0,10733.0,3405.0,0.0
23.132,12.156,30.568,34.072,0.0,0.072,557989888.0,0.0,2074.0,23690.0,59658338304.0,57180160.0,4.79994609664e+11,1235927040.0,0.0,0.0,9313.0,11212.0,3938.0,0.0
26.904,14.476,28.987,29.598,0.0,0.036,508870656.0,0.0,8396544.0,8400682.0,59518799872.0,57180160.0,4.80154714112e+11,1215361024.0,0.0,0.0,14208.0,10559.0,3423.0,0.0
28.228,13.809,30.237,27.582,0.0,0.143,396578816.0,0.0,8396876.0,8400890.0,59397988352.0,57180160.0,4.78948626432e+11,2542260224.0,0.0,0.0,10152.0,9211.0,2615.0,0.0
24.722,13.635,16.362,45.138,0.0,0.144,558587904.0,45056.0,6110.0,67460.0,59221061632.0,57196544.0,4.79502794752e+11,2165002240.0,0.0,0.0,9906.0,10984.0,3517.0,6.0
22.975,13.477,28.315,35.161,0.0,0.072,449142784.0,0.0,8403470.0,8485282.0,59345047552.0,57196544.0,4.79956205568e+11,1587605504.0,0.0,0.0,8572.0,8925.0,2695.0,0.0
26.724,14.511,22.953,35.704,0.0,0.108,557420544.0,0.0,8402574.0,8408488.0,59328700416.0,57196544.0,4.80349974528e+11,1210183680.0,0.0,0.0,10548.0,11578.0,3850.0,0.0
27.657,13.775,38.462,19.785,0.0,0.322,541995008.0,0.0,1050.0,22890.0,59579473920.0,57196544.0,4.79312826368e+11,1996558336.0,0.0,0.0,10824.0,11909.0,4125.0,0.0
23.666,13.247,43.394,19.656,0.0,0.036,257396736.0,0.0,8408008.0,8506934.0,59308904448.0,57196544.0,4.79573008384e+11,2006945792.0,0.0,0.0,11191.0,6371.0,1550.0,0.0
28.331,13.933,24.499,33.202,0.0,0.036,495173632.0,49152.0,8404236.0,8401274.0,59294466048.0,57204736.0,4.80070713344e+11,1523671040.0,0.0,0.0,9102.0,10752.0,3311.0,4.0
24.632,14.291,20.251,40.718,0.0,0.108,559489024.0,12288.0,8407056.0,8402870.0,59437883392.0,57212928.0,4.80218574848e+11,1232384000.0,0.0,0.0,10346.0,11318.0,3800.0,2.0
26.600,12.656,29.889,30.711,0.0,0.143,557555712.0,0.0,2460.0,31908.0,59498938368.0,57212928.0,4.80201904128e+11,1187999744.0,0.0,0.0,10481.0,12100.0,4245.0,0.0
25.377,13.496,23.654,37.401,0.0,0.072,496513024.0,0.0,8407398.0,8409646.0,59773652992.0,57212928.0,4.79910219776e+11,1204969472.0,0.0,0.0,9097.0,9841.0,3039.0,0.0
30.061,13.615,28.771,27.302,0.0,0.251,503017472.0,0.0,8407398.0,8399916.0,59358355456.0,57212928.0,4.80138944512e+11,1391542272.0,0.0,0.0,14914.0,11313.0,3509.0,0.0
25.511,14.029,18.299,42.124,0.0,0.036,557862912.0,49152.0,8407752.0,8408716.0,59363594240.0,57221120.0,4.7864066048e+11,2884579328.0,0.0,0.0,10420.0,11253.0,3716.0,10.0
24.750,13.305,25.751,35.908,0.0,0.286,557768704.0,28672.0,2040.0,31558.0,59414757376.0,57221120.0,4.7900131328e+11,2472763392.0,0.0,0.0,9804.0,11327.0,3837.0,1.0
25.923,13.804,15.525,44.568,0.0,0.179,540766208.0,28672.0,8407416.0,8402404.0,59513155584.0,57229312.0,4.79545380864e+11,1830289408.0,0.0,0.0,9962.0,10800.0,3424.0,3.0
22.900,12.599,23.546,40.883,0.0,0.072,557580288.0,0.0,16812216.0,16787418.0,59486875648.0,57229312.0,4.80101359616e+11,1300590592.0,0.0,0.0,11030.0,10962.0,3782.0,0.0
24.346,11.617,27.608,36.357,0.0,0.072,557056000.0,0.0,1844.0,24004.0,59550310400.0,57229312.0,4.79020130304e+11,2318385152.0,0.0,0.0,9917.0,12238.0,4223.0,0.0
23.801,12.527,29.098,34.503,0.0,0.072,557920256.0,16384.0,8406078.0,8409770.0,59709349888.0,57237504.0,4.79575642112e+11,1603825664.0,0.0,0.0,10635.0,12298.0,4324.0,2.0
22.350,9.921,27.221,40.365,0.0,0.143,557199360.0,8192.0,8406396.0,8401374.0,59522199552.0,57237504.0,4.80130801664e+11,1235816448.0,0.0,0.0,13584.0,12200.0,4226.0,1.0
23.510,11.342,22.254,42.821,0.0,0.072,557199360.0,0.0,8405820.0,8409178.0,59398660096.0,57237504.0,4.78847700992e+11,2642456576.0,0.0,0.0,10202.0,11360.0,3887.0,0.0
25.180,11.853,29.167,33.585,0.0,0.216,557207552.0,24576.0,8405359.0,8400258.0,59590676480.0,57245696.0,4.79403384832e+11,1894748160.0,0.0,0.0,10376.0,12113.0,4192.0,2.0
21.498,10.677,22.143,45.575,0.0,0.107,558235648.0,0.0,900.0,22468.0,59627991040.0,57245696.0,4.79960014848e+11,1300803584.0,0.0,0.0,8625.0,10255.0,3596.0,0.0
20.665,11.584,17.090,50.483,0.0,0.179,557936640.0,122880.0,8405692.0,8409102.0,59347496960.0,57253888.0,4.7908952064e+11,2451783680.0,0.0,0.0,9339.0,10575.0,3581.0,4.0
24.580,12.451,27.907,34.919,0.0,0.143,558059520.0,77824.0,8405604.0,8400476.0,59477741568.0,57253888.0,4.796517376e+11,1759322112.0,0.0,0.0,11088.0,12192.0,4207.0,17.0
23.515,12.133,17.895,46.242,0.0,0.215,559484928.0,0.0,8406330.0,8400998.0,59669127168.0,57253888.0,4.79991554048e+11,1228120064.0,0.0,0.0,9857.0,11053.0,3807.0,0.0
26.410,13.151,23.248,37.046,0.0,0.144,559267840.0,0.0,8405382.0,8401540.0,59618836480.0,57253888.0,4.78953377792e+11,2316587008.0,0.0,0.0,10855.0,11917.0,4065.0,0.0
24.071,12.179,33.786,29.857,0.0,0.107,559206400.0,12288.0,2290.0,33550.0,59586854912.0,57262080.0,4.79509962752e+11,1791975424.0,0.0,0.0,10237.0,12144.0,4138.0,2.0
23.102,12.357,22.600,41.798,0.0,0.143,473178112.0,36864.0,8407370.0,8413754.0,59410165760.0,57270272.0,4.79987712e+11,1490907136.0,0.0,0.0,8443.0,8917.0,2763.0,4.0
23.405,11.792,24.910,39.821,0.0,0.072,557568000.0,8192.0,8407062.0,8409440.0,59592417280.0,57270272.0,4.80058052608e+11,1238315008.0,0.0,0.0,11494.0,11250.0,3834.0,2.0
21.472,11.813,27.935,38.743,0.0,0.036,557424640.0,0.0,8405514.0,8396562.0,59783671808.0,57270272.0,4.79889645568e+11,1215467520.0,0.0,0.0,11051.0,11066.0,3883.0,0.0
23.107,11.877,27.198,37.711,0.0,0.108,558788608.0,0.0,8405410.0,8396328.0,59650781184.0,57270272.0,4.78209892352e+11,3028111360.0,0.0,0.0,11720.0,11066.0,3732.0,0.0
21.086,10.222,32.059,36.455,0.0,0.179,559386624.0,40960.0,8406344.0,8400458.0,59758968832.0,57278464.0,4.78766403584e+11,2363404288.0,0.0,0.0,9436.0,10913.0,3874.0,2.0
25.412,12.598,30.315,31.568,0.0,0.107,558809088.0,16384.0,1520.0,23170.0,60021661696.0,57286656.0,4.79320276992e+11,1546829824.0,0.0,0.0,11035.0,12260.0,4282.0,2.0
23.610,12.809,34.087,29.422,0.0,0.072,557457408.0,0.0,8406762.0,8404736.0,59879600128.0,57286656.0,4.79775645696e+11,1233522688.0,0.0,0.0,10615.0,11577.0,4007.0,0.0
26.767,13.025,27.592,32.508,0.0,0.108,556961792.0,0.0,8405514.0,8400612.0,59556720640.0,57286656.0,4.78603513856e+11,2728534016.0,0.0,0.0,10300.0,11901.0,3814.0,0.0
22.781,12.576,19.260,45.347,0.0,0.036,559919104.0,0.0,8406006.0,8400148.0,59541671936.0,57286656.0,4.79159803904e+11,2187292672.0,0.0,0.0,9517.0,10482.0,3659.0,0.0
20.307,12.370,31.319,35.860,0.0,0.143,558055424.0,0.0,900.0,22452.0,59700625408.0,57286656.0,4.7971682304e+11,1471320064.0,0.0,0.0,9049.0,10698.0,3944.0,0.0
22.961,11.211,31.692,34.028,0.0,0.108,557957120.0,69632.0,8405280.0,8398606.0,59621572608.0,57303040.0,4.78959788032e+11,2307391488.0,0.0,0.0,25973.0,12150.0,4225.0,6.0
22.600,11.891,23.138,42.335,0.0,0.036,558268416.0,0.0,8405202.0,8400484.0,59419705344.0,57303040.0,4.79521452032e+11,1947594752.0,0.0,0.0,10053.0,11026.0,3742.0,0.0
26.908,12.863,27.911,32.211,0.0,0.107,548851712.0,0.0,8405364.0,8400850.0,59708719104.0,57303040.0,4.79883829248e+11,1296203776.0,0.0,0.0,11075.0,11772.0,3946.0,0.0
22.657,11.849,23.016,42.334,0.0,0.144,560037888.0,0.0,8406192.0,8400766.0,59439669248.0,57303040.0,4.80250998784e+11,1198084096.0,0.0,0.0,10682.0,11000.0,3780.0,0.0
27.110,12.388,21.257,39.210,0.0,0.036,559513600.0,0.0,8406568.0,8398984.0,59660427264.0,57303040.0,4.79387009024e+11,1841315840.0,0.0,0.0,10442.0,11615.0,3866.0,0.0
21.825,12.487,28.980,36.673,0.0,0.036,559464448.0,49152.0,1382.0,22580.0,59668951040.0,57311232.0,4.7994443776e+11,1275355136.0,0.0,0.0,10819.0,10966.0,3827.0,4.0
24.434,12.253,27.955,35.286,0.0,0.072,558292992.0,12288.0,8405578.0,8398580.0,59607633920.0,57319424.0,4.79997431808e+11,1283670016.0,0.0,0.0,10093.0,10824.0,3719.0,2.0
25.332,13.475,36.436,24.614,0.0,0.144,558174208.0,0.0,990.0,22464.0,59763077120.0,57319424.0,4.79904428032e+11,1221230592.0,0.0,0.0,10155.0,11783.0,4060.0,0.0
25.215,12.804,40.343,21.531,0.0,0.107,385069056.0,0.0,8404944.0,8397218.0,59581210624.0,57319424.0,4.80073199616e+11,1234325504.0,0.0,0.0,18236.0,8691.0,2630.0,0.0
23.842,13.716,20.646,41.652,0.0,0.144,560357376.0,73728.0,8405448.0,8400364.0,59582873600.0,57327616.0,4.78671171584e+11,2634682368.0,0.0,0.0,10509.0,10785.0,3527.0,6.0
28.918,12.995,21.171,36.487,0.0,0.428,559157248.0,45056.0,8405538.0,8399968.0,59427217408.0,57335808.0,4.79230619648e+11,2230882304.0,0.0,0.0,11136.0,12354.0,4190.0,9.0
24.294,13.398,23.151,38.907,0.0,0.250,559431680.0,28672.0,8406048.0,8398258.0,59527540736.0,57335808.0,4.79789133824e+11,1572044800.0,0.0,0.0,11165.0,11672.0,4043.0,1.0
23.168,11.566,30.603,34.591,0.0,0.072,558751744.0,0.0,1082.0,22588.0,59592720384.0,57335808.0,4.80102879232e+11,1193119744.0,0.0,0.0,10664.0,11785.0,4309.0,0.0
24.534,13.128,32.317,29.914,0.0,0.108,450125824.0,0.0,8406253.0,8400766.0,59373445120.0,57335808.0,4.78785855488e+11,2729418752.0,0.0,0.0,8854.0,9479.0,2943.0,0.0
24.142,11.660,20.994,43.026,0.0,0.179,558022656.0,0.0,8405796.0,8397788.0,59448872960.0,57335808.0,4.79343886336e+11,2095960064.0,0.0,0.0,9769.0,11019.0,3793.0,0.0
23.342,10.900,18.250,47.365,0.0,0.143,558116864.0,81920.0,8406582.0,8397428.0,59387494400.0,57352192.0,4.79898062848e+11,1603145728.0,0.0,0.0,9561.0,10466.0,3645.0,5.0
25.842,12.867,24.695,36.452,0.0,0.143,557555712.0,0.0,8406654.0,8400932.0,59603042304.0,57352192.0,4.80079511552e+11,1206149120.0,0.0,0.0,10289.0,11845.0,4045.0,0.0
24.106,12.625,24.249,38.948,0.0,0.072,557625344.0,0.0,8405068.0,8399674.0,59663360000.0,57352192.0,4.7894708224e+11,2278260736.0,0.0,0.0,10668.0,11387.0,3813.0,0.0
21.896,11.485,19.356,47.084,0.0,0.179,558383104.0,0.0,1712.0,44812.0,59821604864.0,57352192.0,4.79502925824e+11,1564172288.0,0.0,0.0,8866.0,10234.0,3642.0,0.0
22.306,11.315,29.490,36.746,0.0,0.144,557080576.0,0.0,8403450.0,8399070.0,59847180288.0,57352192.0,4.79820918784e+11,1220603904.0,0.0,0.0,10367.0,11725.0,4189.0,0.0
